src,trg,usage_count,forwarded_satoshis
033cfb88e57bf05550bf461878e58b08a56c4f7cc972b2428e5a35a70a0d2b25c9,02e6b17c5a7a2461df38d0a571d92660f38ed5bbc847166ee655a1d0f83c1aa5ac,1,10000
033cfe09030dff97391e08cd08c77834efcb44b706bee7ac7d0866b02ed67f356a,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
033cfe09030dff97391e08cd08c77834efcb44b706bee7ac7d0866b02ed67f356a,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,1,10000
033d485a2aa57e0b868da2e5c32471c3256f9114734b78abfa6ae55cbdacbd5c3d,03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,1,10000
033dd79123e7c386655f72d3eed186c071ef3b4a625d3fb9f613635e6483ff6823,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,1,10000
033dd79123e7c386655f72d3eed186c071ef3b4a625d3fb9f613635e6483ff6823,03cb5a20dfa5148803badcb35fa00f97d73a132ecacda441f484ddc300bbb2e1fe,1,10000
033e62e1e4a2ccae9f7b317f8528df7fb7a2774d95671e9a5762e0b87dec5cf03e,03957c801187ade4aaeee6ca1e3f23eeb7413a84558ff1f3543cb41f5f86da609a,1,10000
033e8b065961014cedde668adbd54ff76511bdbb2d8c3466133094b7a103f712a7,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,1,10000
033ea15b5dadbdb19b426e63ed33b9cefe916fd5454308b76aea848ee4347addf3,02b80cabdf82638aac86948e4c06e82064f547768dcef977677b9ea931ea75bab5,1,10000
033f4c0390e7d15759e4301bccb48cb8f4e5860e44da23cadb1132d74305be087d,02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,1,10000
033f885b7ef0bdc402686d9d9f14649962692b92c08dfedacd725e3616027508e8,020de548b86e373e795e37343c9ef6f972d45ade479cc71ed5a9a7dac2588d0a37,1,10000
03405f42490b333b4875e6a4185168fe3d0382e33a637cece699d23749c16cc148,037667a61f11bdfd28a04c8c2031c388ff8cc52d00a87e62910bf03e1667312d64,1,10000
0340dba467d8838019a990dcfd32c397af5a4b7f32933f0ec6bef4c06b5609437f,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,1,10000
03411e912a306fafdf06d4cd5a61f8b0f977baa23053b1db5e853377ed59316567,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,1,10000
0343154b8e9229516691db3b5feabaa59624a1b604b8c30f80f7134ab99b6e9842,026ba13a7a31fb7bdf7a5e592a2d82668c17d133dd9c5bd295ac1c199ccd3eca0d,1,10000
0343154b8e9229516691db3b5feabaa59624a1b604b8c30f80f7134ab99b6e9842,028303182c9885da93b3b25c9621d22cf34475e63c123942e402ab530c0556e675,1,10000
03434a39cd9a537c852fc8fb72454086d726f9111e9f730cef4985c39c11fae944,020e56a13babec99abdc2c4afbe34e1e44230d79b234c059fd4ff1e367765fdb1b,1,10000
03434a39cd9a537c852fc8fb72454086d726f9111e9f730cef4985c39c11fae944,0246b7010a84e5335a606355a638acfc6d35de98dca8c9931e940908e0de008e04,1,10000
03434a39cd9a537c852fc8fb72454086d726f9111e9f730cef4985c39c11fae944,0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,1,10000
03434a39cd9a537c852fc8fb72454086d726f9111e9f730cef4985c39c11fae944,032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,1,10000
03434a39cd9a537c852fc8fb72454086d726f9111e9f730cef4985c39c11fae944,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,1,10000
03434a39cd9a537c852fc8fb72454086d726f9111e9f730cef4985c39c11fae944,03a5886df676f3b3216a4520156157b8d653e262b520281d8d325c24fd8b456b9c,1,10000
03434a39cd9a537c852fc8fb72454086d726f9111e9f730cef4985c39c11fae944,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,1,10000
0343d0eb7ddcb294aca86dee374eb79da0638a0b7098048bc765361b297c161826,0391489a933ab83094d1af43b3df3e8c8d467474649361912f05211d0e68a28fc9,1,10000
0343d0eb7ddcb294aca86dee374eb79da0638a0b7098048bc765361b297c161826,03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,1,10000
03446d0bc389a0095072c6c6e0c0ceae7e2ff50dec57d88e773c57cc3de0fcf486,023e18169f9b4253eff56bd7035660b28c95e61e12fabc03f4aef59d102d55bbb0,1,10000
03446d0bc389a0095072c6c6e0c0ceae7e2ff50dec57d88e773c57cc3de0fcf486,0349e1165104b5606b94fa8e11499106f8e66526b497dcad6cc22d64987b0808e0,1,10000
0344c2e9c84dd0fd843bae94f2f47e77f497192ff17a75d38b2bce5c9a59f4bbe5,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,1,10000
034653a43cb5857d6f75ff19866e27a8e03355827bf6036fd8d3c9478a37e33813,03cb7983dc247f9f81a0fa2dfa3ce1c255365f7279c8dd143e086ca333df10e278,1,10000
03465f79f840a1169e2b4cb42d684e1723af861b8a82336aa72f9766643a6ef4e4,0317d6b11e81729192aab651174991a32e566786a7abb45b88898ed27e218a15e6,1,10000
0346acc2207efebf346acc4bb5fcbbe1018140e29f53289422b3b3d4b5cea16c45,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,1,10000
0346bb024705fcda043ca6d39fa5767c7c60b240ceb9d95f8b72f906bd7ef15638,03345d99a94e2fc8a69698f8bbec6bea5a4e8dbaf8b313085bb9710f6014765e45,1,10000
0346eb9c0beba3002b5725bd814cf779933113164193d1e37dc2c93bb59df2ed10,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,1,10000
03473a86bb0e6a8c3be53899a3a07f1cdbc438647f311482f1ab39801d0b5c950f,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,1,10000
0348eb55a7cd2332c3bcf5cf1bd81732d96d99caa56290de57eb02fac3c997d217,0317d6b11e81729192aab651174991a32e566786a7abb45b88898ed27e218a15e6,1,10000
03493d85f9da3819f0de3e36f58a96077781a54e3d477b8a102a0da09cb1407a74,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
034955913a44e335be62b4e9ee33be036f72d150302163d2cd02ae6546ce9ce899,03ee180e8ee07f1f9c9987d98b5d5decf6bad7d058bdd8be3ad97c8e0dd2cdc7ba,1,10000
034a0fa8e6d83688f3e19c2bcb93fb9d6f366d6c937dbc3c744cb21db6e093958b,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,1,10000
034a0fa8e6d83688f3e19c2bcb93fb9d6f366d6c937dbc3c744cb21db6e093958b,03d37fca0656558de4fd86bbe490a38d84a46228e7ec1361801f54f9437a18d618,1,10000
034a555bb5481e5866cde2bcacc7e603b90f1bf18c60081af6fa9fbc7a11055856,024a2e265cd66066b78a788ae615acdc84b5b0dec9efac36d7ac87513015eaf6ed,1,10000
034a715c48d5c0b64eadfec4ddd674f258981131987d8d502f735508f0932b830e,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
034aaa404a318beb1d4f9c3fa9603ac24702a9dc6bb31d14d7f02ab94823e28aa9,02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,1,10000
034aaa404a318beb1d4f9c3fa9603ac24702a9dc6bb31d14d7f02ab94823e28aa9,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
034aaa404a318beb1d4f9c3fa9603ac24702a9dc6bb31d14d7f02ab94823e28aa9,02df5ffe895c778e10f7742a6c5b8a0cefbe9465df58b92fadeb883752c8107c8f,1,10000
034b2c0bdf0f85acf30ed8527862d229b9f4d6c42eaf72eed8a66e9fc3f8159550,029a06f84c9bfddcf4dca173a4d1a540e6ce7f75cc7d1dde9fd5a70d80c504da07,1,10000
034b75f782247594c134a57e4699a2d246cb6ba0bd5ea225172993db7271f7c045,0384417e479afb21bff425f467382f9c064ac08bd422ea36542fa6799e026d77e6,1,10000
034c4d5987d5b3b4704132ce5fefe044f7615c7882ad0ccccbf127ec29729bc7e6,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
034cb9003d54764f3f5a99f1863cf075b43bb4aca1f392eece36c10240ec316e10,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,1,10000
034cb9003d54764f3f5a99f1863cf075b43bb4aca1f392eece36c10240ec316e10,03a5927b64b1ea8657d5b770d61a3e2d0554fdb5d568773e0d6a92907913ca21f6,1,10000
034cfb8dcb453372e8f13915cc770bcd7bb0f0809dd1b47c0c3b43b969ff9ff3b7,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,1,10000
034cfb8dcb453372e8f13915cc770bcd7bb0f0809dd1b47c0c3b43b969ff9ff3b7,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,1,10000
034cfb8dcb453372e8f13915cc770bcd7bb0f0809dd1b47c0c3b43b969ff9ff3b7,036e44508ad9ed1900e2bfc9b802d102d51e32a98998b553d517ea946925cbd751,1,10000
034d4d67ca6ec4063ff761c7f15971cd6c982a61f54a6b87a3b1055c2f9e63e6dd,032679fec1213e5b0a23e066c019d7b991b95c6e4d28806b9ebd1362f9e32775cf,1,10000
034dd20a7b1ffa6b3c9e4ee7a910745fe66c703c3462ff5a469581a8ae91e116f3,024d2387409269f3b79e2708bb39b895c9f4b6a8322153af54eba487d4993bf60f,1,10000
034df87aa03be1cdb60d8acfbe69d5cfde480c0d53f853f73d2243d3b2464857cb,026c7d28784791a4b31a64eb34d9ab01552055b795919165e6ae886de637632efb,1,10000
034e2d76ccc789e7a79c4fc395a1f5810d614a361df7daf0b4647f976eae932d4f,02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,1,10000
034f1ec90e841677f8463600c5468f4e0409ae7d04b24885eb6f01912b85e295c3,026bce917a5854f3c5140cc69c977d19a6d656554120b6dedf045b246941b858c5,1,10000
0350052352bbf3d13cafe5217d1d9d63bf32fd881cbef62675b4b271ecc357cee4,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
0352202545da26d42af1268fbf30a9c2ac20f08c417e9f9c430a4bd3b1f82c79ea,03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601,1,10000
035234dc0dec3f740fa09cdde583945a8c07102326b3e17faee97e7ea176b09ec7,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
035234dc0dec3f740fa09cdde583945a8c07102326b3e17faee97e7ea176b09ec7,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,1,10000
035287f7d8e7301660ed7e660a7baabb4c344326951c1739f9d930937adc82030e,028dcc199be86786818c8c32bffe9db8855c5fca98951eec99d1fa335d841605c2,1,10000
0352faf15f35dad881ea7954cca3479fa79cc5ed52d0043bd2a024619fb68c653e,039401f72bc0d40efb58b01de15527a2a5ae1943d7c29067b725a1467a93c7e66f,1,10000
03537fe9ed61f81500793ab65f88ed2486e98592783faa5cdef14feb2fe632164b,020cc6c7b5e03046a6795f64414b97f01e1b21f2eaa828823d073c11810f03ca46,1,10000
0353f99ab4ca9549b0bacd033e61e70ed93867e64104098186c9f94b5f2789290c,028dcc199be86786818c8c32bffe9db8855c5fca98951eec99d1fa335d841605c2,1,10000
03540293834a92628084b9b20788f08c45decfb69484e35dba509c94cfd24f81ad,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
03544f91a32a50a02f7be4c98c633442f56315689ee0952f9c497dd7f1fbd8aaa1,026b105ac13212c48714c6be9b11577a9ce10f10e1c88a45ce217e6331209faf8b,1,10000
03555a11db2e0c3a97571ba144076adac8513d68a2cdf19580e2dcc54b25b78a3a,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
03555a11db2e0c3a97571ba144076adac8513d68a2cdf19580e2dcc54b25b78a3a,03295d2e292565743a40bd44da227a820f8730877bc3dfadebade8785bcf355258,1,10000
035647243fc3ffdbf972133a216c9222e76aff5ed12c5f51ba1da93b8d6699113d,03021c5f5f57322740e4ee6936452add19dc7ea7ccf90635f95119ab82a62ae268,1,10000
0356c02ffe265f8ff38471e901785528d3da0668cd0a590ed67ee809d929c9bfd4,023216c5b9a54b6179645c76b279ae267f3c6b2379b9f305d57c75065006a8e5bd,1,10000
035736692722a47389d6be965d73a50b1ba63233a1b975aa55db7f90446f5708cb,0242290d02d2cd0d0edd3754541eda6c4b71e58df2c8fc88513c3d8190e8120a4b,1,10000
035736692722a47389d6be965d73a50b1ba63233a1b975aa55db7f90446f5708cb,0265e5791c617b6e1dfe04137e71c0c959201592bd7fe3f1bb085c35595b72646c,1,10000
0357f8170b3a41efcc053e3b1957580bf6c1ab4a0f3125bfafc31040c02228239a,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,1,10000
0357f8170b3a41efcc053e3b1957580bf6c1ab4a0f3125bfafc31040c02228239a,02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,1,10000
035830c16ebd9791379d05ee2e17053bb599d760cd5e2d2692c6bc96a3d8c50680,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
0358327cb80ab2a8db36a5924c62966c7b4a753045600df594aa3863ecb618cc5d,023216c5b9a54b6179645c76b279ae267f3c6b2379b9f305d57c75065006a8e5bd,1,10000
0358327cb80ab2a8db36a5924c62966c7b4a753045600df594aa3863ecb618cc5d,02a6494a538998bee0378df13257c039f09c26cbe8028559d8815fb1dd7ece1e2a,1,10000
0358327cb80ab2a8db36a5924c62966c7b4a753045600df594aa3863ecb618cc5d,032b12c7415455a1000c43a56ac21dd72472e62ca7dc456f4a66bb8463bf8bfed1,1,10000
0358327cb80ab2a8db36a5924c62966c7b4a753045600df594aa3863ecb618cc5d,0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,1,10000
0358327cb80ab2a8db36a5924c62966c7b4a753045600df594aa3863ecb618cc5d,039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,1,10000
0358327cb80ab2a8db36a5924c62966c7b4a753045600df594aa3863ecb618cc5d,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,1,10000
0358327cb80ab2a8db36a5924c62966c7b4a753045600df594aa3863ecb618cc5d,03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,1,10000
035871bf664d4cca16afa25b06d9e9ff869e9d22887dd466c09b51d1bdcdc574c2,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
035874bc6d6e70c833c7e124700b06c8cd0db5f9990b6f813a6d3aabd4851596d7,024d2387409269f3b79e2708bb39b895c9f4b6a8322153af54eba487d4993bf60f,1,10000
0358b6d4e10b3a232b7b6f4acee3aab99b5f7f4e9a9e69bcecc875ea1e1a147681,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
0358b6d4e10b3a232b7b6f4acee3aab99b5f7f4e9a9e69bcecc875ea1e1a147681,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,1,10000
035af8db31b4e3e3ef8cb948403fce5462b70cc5badbd2d5227182853d7e4ed0a7,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,1,10000
035b9796a7a16ca256f36b81c3dfdf2ea2012f0a0df60ad677322d868359372ba2,037eb17d0fee2d20bacea3d78940b40f4ac61a5a7040a23b6e8280c80d7ebfb420,1,10000
035c0730794cb324eaf7a5e79e066ef54fe4c495f1fb54118ef9651f7fb1318198,0272440285788e02fcc7bc99f4cb769247e28bb260804564de280d7a89be28a8e7,1,10000
035c0730794cb324eaf7a5e79e066ef54fe4c495f1fb54118ef9651f7fb1318198,03ee180e8ee07f1f9c9987d98b5d5decf6bad7d058bdd8be3ad97c8e0dd2cdc7ba,1,10000
035c7735413cb1fa92f8bfa3406c7f89a6ff31a93c72bb558da11d8b52d51fa47d,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
035c88f0bcca34be4ff2938fece90ce0e015cea5927101a99e9c35cc99b79a5f94,03fab7f8655169ea77d9691d4bd359e97782cb6177a6f76383994ed9c262af97a5,1,10000
035d400d26ad1739a98d3edbf224d7d40235c534a8f58f7cc7afefc639d3c84bfb,0327049d8d63f0c40193cdf3afc61817c8647808a4e482de0716fcef74e6d92ebf,1,10000
035d400d26ad1739a98d3edbf224d7d40235c534a8f58f7cc7afefc639d3c84bfb,032b2b3f4abda9677bb9563e226c068d3a2456fb8b036635a81c9bcaa1671d1ada,1,10000
035ee4232e84202c4c7a70f479beba74a424b7ee6235123400071844fa2efedd7e,02f3067188240c75beb36477db63771f66c976f7e5bdd6f6ace5508396aba24815,1,10000
035ef1c0ef3c3273820abeb6136a3c79736d7af4e1cb8783410eb022b5a46390a3,02f8220c901057c536fc8b4fdffd4f88b8ddd9cf811af03bbf85dd2c1eb25a7262,1,10000
035f3a87393269e9bfb594f9ed6d2d3551ff527889be510429a8fa99736d710fdb,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,1,10000
035f4278d12e27f3411829bda3086b51141324e5c6b217fb56fbe780b408015a05,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,1,10000
035f4a5671b2dcab14b3e610ca916e9864c3203b8f4bb825cd8b5732e02f864034,02c79489d45cb0875515000d44bde452d2f9a0b3f718928248a254d413ae5bbbd2,1,10000
035fb24685abadb925ece51d9f8ebc0a28ab6e7c6026692ef6d5a62955199e9ba0,03ee180e8ee07f1f9c9987d98b5d5decf6bad7d058bdd8be3ad97c8e0dd2cdc7ba,1,10000
035ff025b2910a6453349431a337d99b01e9bbfe86aa71c513f228a7b867538c5e,03cac8425d15440dec66f7a86155f2f457301aa434a6abdb82af2252ef477e7eb0,1,10000
03602f32b12ef408fb7ef38cb15933ef7b1597f040c916ee3178e4333cd942039c,0237fefbe8626bf888de0cad8c73630e32746a22a2c4faa91c1d9877a3826e1174,1,10000
03602f32b12ef408fb7ef38cb15933ef7b1597f040c916ee3178e4333cd942039c,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
036120a3e610da6a20350559bc2b23cfe2d844f02ff3c8fe41c8718da8d83d0541,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,1,10000
0361373e89c24abb40998754e3d313543f8308bb254cca965eb8c95c9bc6c2736d,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
03617b261e9e2f79a48875fce648fd34263b990a8f3ae9ca7a98d6d738cd56b85a,02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,1,10000
03617b261e9e2f79a48875fce648fd34263b990a8f3ae9ca7a98d6d738cd56b85a,031ce29116eab7edd66148f5169f1fb658fad62bdc5091221ab895fe5d36db00b2,1,10000
03617b261e9e2f79a48875fce648fd34263b990a8f3ae9ca7a98d6d738cd56b85a,0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,1,10000
0361c37f8b01ea5f0b926abded5ed0300d5130a0654b0b5a4ff6241dfd0316cc15,02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,1,10000
0361c37f8b01ea5f0b926abded5ed0300d5130a0654b0b5a4ff6241dfd0316cc15,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
0361c37f8b01ea5f0b926abded5ed0300d5130a0654b0b5a4ff6241dfd0316cc15,02de685c1aad897e6aea16894351515b6cf6d2d6722c6f04e8aede256b054e7507,1,10000
0361c37f8b01ea5f0b926abded5ed0300d5130a0654b0b5a4ff6241dfd0316cc15,03957c801187ade4aaeee6ca1e3f23eeb7413a84558ff1f3543cb41f5f86da609a,1,10000
03620f31cf2bb95bb70c8c7bcdaa0698cd9bc7f17987290338af301eaa28c351be,03295d2e292565743a40bd44da227a820f8730877bc3dfadebade8785bcf355258,1,10000
03621032fa1e60c256d48df2daf144c21e90813ca2bc746a02bdf864753895cb9c,03f18da23535adee245903c81750745197e3079d3b88b3898981c90a5f2411008c,1,10000
03634bda49c9c42afd876d8288802942c49e58fbec3844ff54b46143bfcb6cdfaf,03ffbf7ef99f52555d40b3eee011dc6042541fa5f49629cbfb64f8c1730726b101,1,10000
03640b8546babaf6a40888204b1e725e52cba7bb9e0d6748df263fa1704d5fe94a,02690881543d633f3a16c8ff97397f3f2e8765a15f5ac057d701243e5adb7ba856,1,10000
03640b8546babaf6a40888204b1e725e52cba7bb9e0d6748df263fa1704d5fe94a,030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f,1,10000
03649c72a4816f0cd546f84aafbd657e92a30ab474de7ab795e8b5650a427611f7,020e56a13babec99abdc2c4afbe34e1e44230d79b234c059fd4ff1e367765fdb1b,1,10000
03649c72a4816f0cd546f84aafbd657e92a30ab474de7ab795e8b5650a427611f7,034b733072c7b33b756a8cc53dce24a06c56f10a2e07411b1f94e3fa2f2641ffd2,1,10000
0365fd3a5c8d66ce56bb181e6f652652348a7fc841cf53f738926ea3e726b197f9,038b36a43c38f75cd15bb25394f1cd162f717df005585229182e62620db9d3f3ea,1,10000
0366310a6e633c85c35b9477f09f63a4fa97b513844163b5cf36b350ecc0d09534,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
036665c77a6057bee48b447bb57a06284c895406f4faf773dbea7f0daa120774c1,0223390bea8aa598442d056ace37c07e7364da1341b3681c371f6619b2879c0af2,1,10000
036665c77a6057bee48b447bb57a06284c895406f4faf773dbea7f0daa120774c1,023a5d8df324832580f0815708abefc0cba23f8e7cdb39b9f847fbe6603e68518f,1,10000
036665c77a6057bee48b447bb57a06284c895406f4faf773dbea7f0daa120774c1,024844abb8efc3262539fffb66cbb46282324894212a13bb5b4c7cae96744e5a97,1,10000
0366b4925b67feb6993e2cc735e0efb48dfe9a011e94b0d3ec7e56f0959dd65cc9,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,1,10000
0366d8a3608b352daca0d29c6c0ca464be81bef261153339b2571da8e1f7ff8228,023e8b9d0c52dc22d07f70a69624e2457df5760ca0b4d87a5df460b08863f46448,1,10000
03672c0f6e9567a5b3ecd01c851d0971cf0d049c49ed4a5ba22e683f24169e32f5,03cb7983dc247f9f81a0fa2dfa3ce1c255365f7279c8dd143e086ca333df10e278,1,10000
0367492d91a9e452dc5dca730c8c9bb081c45f412a844d50e5a9992c0a7ccc431a,030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f,1,10000
03678b4f041fbfbeebcafc076469df75decf81da20a53bd490172e83ce532df1fa,020d41c5a32f06d7addc7378f2d4a6596358d8716a3eb5d5bbdd894a82a1fdd00c,1,10000
0367a20f89da5628f22da7549d44352b97e00d966f5962db06faf31c302b970687,02e7c42ae2952d7a71398e23535b53ffc60deb269acbc7c10307e6b797b91b1e79,1,10000
0369befa02d308e75375d9f509ca0daa5ee96ee542403edac56ddc47dc4f30b625,0394396e6e8cf8d9f91de4269dfd2e8416b93b91cae6139057c7283b463e4bfa31,1,10000
036a33e92cda2679ac91ac0467acb1ba33396c0df1119521653e0f269c275dd6bf,025cb2d324ae423d32984c7fc74edd7185b9fc9bd473d389f12483e3738d526600,1,10000
036a33e92cda2679ac91ac0467acb1ba33396c0df1119521653e0f269c275dd6bf,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
036a33e92cda2679ac91ac0467acb1ba33396c0df1119521653e0f269c275dd6bf,032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,1,10000
036a33e92cda2679ac91ac0467acb1ba33396c0df1119521653e0f269c275dd6bf,0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961,1,10000
036a33e92cda2679ac91ac0467acb1ba33396c0df1119521653e0f269c275dd6bf,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,1,10000
036a33e92cda2679ac91ac0467acb1ba33396c0df1119521653e0f269c275dd6bf,03c5ee17908f4ba71c334da15db212a94a185ee7898161b510c20b60e1e6c3f483,1,10000
036ac04a69f2ab587fd83c4f2aca255a81f138276fbca344ac3ecfae28d733be56,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,1,10000
036ac04a69f2ab587fd83c4f2aca255a81f138276fbca344ac3ecfae28d733be56,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,1,10000
036ac04a69f2ab587fd83c4f2aca255a81f138276fbca344ac3ecfae28d733be56,034d536feeb0a60ab55575db329a8a0922d8281a014a86ed3a0fed230eb5cecba1,1,10000
036ac04a69f2ab587fd83c4f2aca255a81f138276fbca344ac3ecfae28d733be56,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,1,10000
036b343eb46c5db996d3d1e2c6cc9742cbfa7e3b4146d4b4b0aef694b6d12960c8,0219c2f8818bd2124dcc41827b726fd486c13cdfb6edf4e1458194663fb07891c7,1,10000
036b343eb46c5db996d3d1e2c6cc9742cbfa7e3b4146d4b4b0aef694b6d12960c8,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,1,10000
036b343eb46c5db996d3d1e2c6cc9742cbfa7e3b4146d4b4b0aef694b6d12960c8,03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601,1,10000
036d293ee276b354e153da13c60b7df632119c380d163eda73fdba944d2f9cd847,02862de4eeb24594052ca26c0188133f89d172edad1bc5b59e740af3764c89aaf3,1,10000
036d81bb87af589f949dec53af1b3121c84048d0913eb56945cbbb62c5cb4fcb6f,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
036f709187264df770bd453270a95b579595a42cd89eab2ea437dfd537048a7250,03730a3b06d33de3bce53a13b81b336e4b3cd3ee55fcd1fe0e7b46e19807969d9a,1,10000
036f8d676782b93f6df417f7cccd927ee4cc03af0a5cd2974093e8bb719a046d0c,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,1,10000
0370761071dcec0c81529414b7b9ebdb7652267797fd7a89b63ef1c0b7f9c2e147,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,1,10000
037172d2110c4148d6ed0c2790ec8be948458022425dced6794fede834be92af36,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
