transaction_id,source,target,amount_SAT,success,path_length,routing_fee,route,failure_reason
6546,03590247b20aba420620fddcc391c11cd51dbf79fef517a49053bc8fa9de959941,02a45def9ae014fdd2603dd7033d157faa3a55a72b06a63ae22ef46d9fafdc6e8d,10000,False,,,,no_liquidity_feasible_path
6547,03644f46c7ee18c3a0b78d1687a6bfc26ed519efa2b92d52709b67c3d234e0ab2b,039f01ad62e5208940faff11d0bbc997582eafad7642aaf53de6a5f6551ab73400,10000,True,2.0,0.739,03644f46c7ee18c3a0b78d1687a6bfc26ed519efa2b92d52709b67c3d234e0ab2b|021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643|039f01ad62e5208940faff11d0bbc997582eafad7642aaf53de6a5f6551ab73400,
6548,0322ea550e3949e31e07790bb97648e266326d0cb533dc2504c0d098377da6c410,02e7c42ae2952d7a71398e23535b53ffc60deb269acbc7c10307e6b797b91b1e79,10000,True,2.0,1.01,0322ea550e3949e31e07790bb97648e266326d0cb533dc2504c0d098377da6c410|0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c|02e7c42ae2952d7a71398e23535b53ffc60deb269acbc7c10307e6b797b91b1e79,
6549,03617b261e9e2f79a48875fce648fd34263b990a8f3ae9ca7a98d6d738cd56b85a,0312c02755c6a3475f872be27e71fdb7703a61a25777401a26125e1c772c7e0f6a,10000,True,2.0,5.5,03617b261e9e2f79a48875fce648fd34263b990a8f3ae9ca7a98d6d738cd56b85a|0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0|0312c02755c6a3475f872be27e71fdb7703a61a25777401a26125e1c772c7e0f6a,
6550,031c54632e084a3fc56831b85b4431a10268fa9d92dd3fb4a3c02154e0795a6e07,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,10000,True,2.0,5.5,031c54632e084a3fc56831b85b4431a10268fa9d92dd3fb4a3c02154e0795a6e07|022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70|0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,
6551,03a001171949ec739cff4c92f9f6a6277bc542690daf92e97861181fc08ee08180,02feac67caa47b1d718c685c885d062b7eb36383295ed701a476af503306691884,10000,True,3.0,1.02,03a001171949ec739cff4c92f9f6a6277bc542690daf92e97861181fc08ee08180|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|021802799027508e8a8bf9a0ab96ea78a6a995926a0b1310561a74375a06e14de9|02feac67caa47b1d718c685c885d062b7eb36383295ed701a476af503306691884,
6552,0258c75e30d9e588016713f3ad8a59eb2a78459d76cb7a28846f15607d69adb111,026bce917a5854f3c5140cc69c977d19a6d656554120b6dedf045b246941b858c5,10000,False,,,,no_liquidity_feasible_path
6553,02f71c063569424aa8b584a749f0cdc3aca0b6f9d34265e7f422cb6bf9e9f3fafe,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,10000,False,,,,no_liquidity_feasible_path
6554,02d37a83a9cc83364cb92a4c0df3f76d353b7f4fb0b20ec06485e15c2c51fe7a4f,03a5886df676f3b3216a4520156157b8d653e262b520281d8d325c24fd8b456b9c,10000,True,2.0,0.11,02d37a83a9cc83364cb92a4c0df3f76d353b7f4fb0b20ec06485e15c2c51fe7a4f|03434a39cd9a537c852fc8fb72454086d726f9111e9f730cef4985c39c11fae944|03a5886df676f3b3216a4520156157b8d653e262b520281d8d325c24fd8b456b9c,
6555,0312729bfe8c02a1189a94bf609be3f44e7e30f581ada3429925221915d5d6cfb3,02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,10000,False,,,,no_liquidity_feasible_path
6556,024570675f274a9812350f5e849bb24eab70ec646f910e64983da43f8878e011ff,028a2f0ca33134cfd5f655ed942ddcd9feb4a879831416bb23858d1d60154b0936,10000,True,3.0,1.02,024570675f274a9812350f5e849bb24eab70ec646f910e64983da43f8878e011ff|022df3659d511f156e3ee91ef608a095ce3399234d374c7105356a36a904469372|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|028a2f0ca33134cfd5f655ed942ddcd9feb4a879831416bb23858d1d60154b0936,
6557,02a26d57f1e246f62afce2c1c14e63225b69b302ecb93a384dbe2183c8fda32416,02c69a0b4cb468660348d6d457d9212563ad08fb94d424395da6796fb74a13f276,10000,True,2.0,1.01,02a26d57f1e246f62afce2c1c14e63225b69b302ecb93a384dbe2183c8fda32416|030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f|02c69a0b4cb468660348d6d457d9212563ad08fb94d424395da6796fb74a13f276,
6558,03ea9ff985ced27ef36fb7fc77e71f476259ca437fffd3ed60481baf5688d056a0,03975535656e13c2b0b534f601d5f1f6d9ea4b13745604e8619269fd00ce927ae3,10000,False,,,,no_liquidity_feasible_path
6559,0233f6ea402dc31a11839cffae6dd242ade9b3e65486756c6f86385e86f16976d5,03ed88bb37c8c53c509d9a355e5a103614ebd30c98b7895ea4ccaddee262db190d,10000,False,,,,no_liquidity_feasible_path
6560,0340dba467d8838019a990dcfd32c397af5a4b7f32933f0ec6bef4c06b5609437f,027a0eaffb8e103f9059d2d40b7c2d8993affc169168ca1808f752ee36ccf196ee,10000,True,4.0,0.03,0340dba467d8838019a990dcfd32c397af5a4b7f32933f0ec6bef4c06b5609437f|03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d|03a76b80027d7c067e0da77da95880faaf89e9bf87b73a7d57bd4a3f2a124b764f|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|027a0eaffb8e103f9059d2d40b7c2d8993affc169168ca1808f752ee36ccf196ee,
6561,034f66e156476dbccf4c8ad84b0caf4efb3805ef23fadc8afb3bb2aedee1d1e745,036a33e92cda2679ac91ac0467acb1ba33396c0df1119521653e0f269c275dd6bf,10000,False,,,,no_liquidity_feasible_path
6562,02f24b1e34fd87719377d6aa74864988e23d7b0c80dc6a631f7afd3979fb09949e,03a5886df676f3b3216a4520156157b8d653e262b520281d8d325c24fd8b456b9c,10000,True,2.0,0.01,02f24b1e34fd87719377d6aa74864988e23d7b0c80dc6a631f7afd3979fb09949e|03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d|03a5886df676f3b3216a4520156157b8d653e262b520281d8d325c24fd8b456b9c,
6563,020fb68768946a988775de1f3d643407aa526a56a47661abf880396372de70624e,0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,10000,True,2.0,0.677,020fb68768946a988775de1f3d643407aa526a56a47661abf880396372de70624e|03cb7983dc247f9f81a0fa2dfa3ce1c255365f7279c8dd143e086ca333df10e278|0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,
6564,021089f434244e1357d6a0ec5d1a53f09c30a07acb0be6fb37e79be67eb4c68c32,02dbd9298c0e87143276440838c4c3b6adfd183fd19c9181cf38a550c6ad216b51,10000,True,3.0,1.02,021089f434244e1357d6a0ec5d1a53f09c30a07acb0be6fb37e79be67eb4c68c32|0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02dbd9298c0e87143276440838c4c3b6adfd183fd19c9181cf38a550c6ad216b51,
6565,028bbe4e7a85ccff3987deee238fd69732a8e9e621d7e594398062d8bec2a3c571,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,10000,False,,,,no_liquidity_feasible_path
6566,0232c6ebf1e8458f842bd84d96219b14d5b39e38d610ad1364adac969a03d48363,02c287d1be9c9fa13d4ded0b0432b7e2367b1b20d822ab76546c4bb67cac1bc6e1,10000,False,,,,no_liquidity_feasible_path
6567,0230465203e24e014c0879067908f24cee03ef708e5a1b6fa1c2f816c6a5d41edf,02cd0d956addce4e16f5325b81d70dfa31c06b80801aa993525e866b8c460ee640,10000,True,3.0,5.51,0230465203e24e014c0879067908f24cee03ef708e5a1b6fa1c2f816c6a5d41edf|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|030995c0c0217d763c2274aa6ed69a0bb85fa2f7d118f93631550f3b6219a577f5|02cd0d956addce4e16f5325b81d70dfa31c06b80801aa993525e866b8c460ee640,
6568,024e7199e4119154270f8b2b368049ac19cee71c2258bb722fb2d02d5151415647,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,10000,False,,,,no_liquidity_feasible_path
6569,025ec98aec0297b115008e29628762a6f9a6b14fae97aeb53d63a86e193374852f,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,10000,True,3.0,0.02,025ec98aec0297b115008e29628762a6f9a6b14fae97aeb53d63a86e193374852f|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|03345d99a94e2fc8a69698f8bbec6bea5a4e8dbaf8b313085bb9710f6014765e45|0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,
6570,03a9b4f246e068a8700b385c8857fd1826873ec0360e100275315c042d2142b4be,02868e12f320073cad0c2959c42559fbcfd1aa326fcb943492ed7f02c9820aa399,10000,False,,,,no_liquidity_feasible_path
6571,0342bc39863ee7f40e255c337ce55764524028670ca67b6b6b23dc5231c295f03e,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,10000,False,,,,no_liquidity_feasible_path
6572,020daf644cd18ba38ac5459be60f353d5f361ffca07bfb8dc86b22a2856d7c2d15,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,10000,True,4.0,1.03,020daf644cd18ba38ac5459be60f353d5f361ffca07bfb8dc86b22a2856d7c2d15|0223390bea8aa598442d056ace37c07e7364da1341b3681c371f6619b2879c0af2|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|03345d99a94e2fc8a69698f8bbec6bea5a4e8dbaf8b313085bb9710f6014765e45|0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,
6573,033df7371ff1f9c06d8bbad5fcd76304f294aa8c9896b5f00f05467570a51c33fb,02308c54b63e2c1375a52ce6ca27b171188f99e7c274eaf14be396289d93fb6003,10000,False,,,,no_liquidity_feasible_path
6574,0242afc7cddde5fd685771d13f2b42ca0075cfdb30917757fedc63b5e01d02e0b3,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,10000,True,4.0,2.021,0242afc7cddde5fd685771d13f2b42ca0075cfdb30917757fedc63b5e01d02e0b3|028dcc199be86786818c8c32bffe9db8855c5fca98951eec99d1fa335d841605c2|0269b91661812bae52280a68eec2b89d38bf26b33966441ad70aa365e120a125ff|02c5371591b640da03f9a645e2ddfa5620d8537388b03ddd524d36766c0f550db0|02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,
6575,02d6a799a64b6686feed233971706a75bcf842ddefdb2c0c0043959a1ec5255904,029aee02904d4e419770b93c1b07aae2814a79032e23cafb4024cbea6fb71be106,10000,True,4.0,1.53,02d6a799a64b6686feed233971706a75bcf842ddefdb2c0c0043959a1ec5255904|0370cf2693c16b5dc1632ae69e4751a0a88fa8f5705d53cb4c9cf805e5ef57aa45|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02c12b5459cf107ee0440cae41902f1189db50fa003a077f3a6fbe6b5760218695|029aee02904d4e419770b93c1b07aae2814a79032e23cafb4024cbea6fb71be106,
6576,0211faac93ca6dafe0dbc5c7a67ec4e20fc074301e430bfd376b6d0eb4b6b74890,026b105ac13212c48714c6be9b11577a9ce10f10e1c88a45ce217e6331209faf8b,10000,True,3.0,1.021,0211faac93ca6dafe0dbc5c7a67ec4e20fc074301e430bfd376b6d0eb4b6b74890|03abf6f44c355dec0d5aa155bdbdd6e0c8fefe318eff402de65c6eb2e1be55dc3e|032b12c7415455a1000c43a56ac21dd72472e62ca7dc456f4a66bb8463bf8bfed1|026b105ac13212c48714c6be9b11577a9ce10f10e1c88a45ce217e6331209faf8b,
6577,022d989a34726b1610f00e3386d9b9991bff4d54cfcbfb4f1c134524798b7af229,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,10000,False,,,,no_liquidity_feasible_path
6578,024098e05cd67fc8b1dcd0edf0c12b441c1e1f0db3d953ea84229abc279e1079b2,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,10000,False,,,,no_liquidity_feasible_path
6579,02dcc0d8bcbe63c036738ee503eb7a3c00747da380123b698773062035426a9bcd,02004c625d622245606a1ea2c1c69cfb4516b703b47945a3647713c05fe4aaeb1c,10000,True,5.0,1.48,02dcc0d8bcbe63c036738ee503eb7a3c00747da380123b698773062035426a9bcd|0290cc884704073b2b633f69f852e8ca2a37660bb359a1e861f2b48760c298ac53|02fcc4b0a87749b022f05568d5ef893b7893bcbaa99276bbbb55d9e9abc1bdced0|021d9deaf090a021c6e464e3becc5296161e8aaf5de3c7a1d517838cd74525834f|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02004c625d622245606a1ea2c1c69cfb4516b703b47945a3647713c05fe4aaeb1c,
6580,02ec4882d8a0b54f20b46c37f4a166f22a52e19da52e2ec1e1d792c4106804bdcd,02c12b5459cf107ee0440cae41902f1189db50fa003a077f3a6fbe6b5760218695,10000,True,2.0,0.01,02ec4882d8a0b54f20b46c37f4a166f22a52e19da52e2ec1e1d792c4106804bdcd|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02c12b5459cf107ee0440cae41902f1189db50fa003a077f3a6fbe6b5760218695,
6581,02b4cb8be9077c3b14d6aa575bc94adbc0e08f9f2dedfbc5774ded9095079740f0,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,10000,True,2.0,1.01,02b4cb8be9077c3b14d6aa575bc94adbc0e08f9f2dedfbc5774ded9095079740f0|02c04f0c872ba0176f912e46ace98d5ec9b9ef7e241cdf9d245c687fe5f1209935|02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,
6582,033a79ee73d58c4476e8ed95b65746e63e806540497bdaebd6bd21a633c41db70b,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,10000,True,2.0,1.01,033a79ee73d58c4476e8ed95b65746e63e806540497bdaebd6bd21a633c41db70b|0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c|038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,
6583,0369b9595e2cc9ad0330329ece0ceff3ba4946df170b92c9fc6c54cb18002d793a,032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,10000,False,,,,no_liquidity_feasible_path
6584,036e157ff9118ca032480f4f873ece4ad9c5d0aba2079a3215809b137a6e24368a,028303182c9885da93b3b25c9621d22cf34475e63c123942e402ab530c0556e675,10000,False,,,,no_liquidity_feasible_path
6585,0327c988a90916290bdc5b5b7ff5ea1d9945c28a9e674eecf8096f8bad72cbd0af,03865f0191a30126ca5243426d27769832f07910c20508cb59a26e50e370a1dd07,10000,False,,,,no_liquidity_feasible_path
6586,0316ecdf485d6b10d3076346081363060525390a64511e5e29b4afee38d8800e44,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,10000,False,,,,no_liquidity_feasible_path
6587,02fd98ebd4cbedd1317d629d62d192cf943f0134c61464de48f1e232d861de4ef9,03956b58bb3b7125b9f9cb9ab283c33917e7fd760147acb3133419d2ed068966bb,10000,True,3.0,0.28,02fd98ebd4cbedd1317d629d62d192cf943f0134c61464de48f1e232d861de4ef9|026bce917a5854f3c5140cc69c977d19a6d656554120b6dedf045b246941b858c5|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|03956b58bb3b7125b9f9cb9ab283c33917e7fd760147acb3133419d2ed068966bb,
6588,0276c5e7cac95039994619d34238ce9ab32502199a931b4246d6e6baba979f2f3b,029cf833ceef83b31b2e202d46c99c2dc9b5fa56259d8b84d128ee37e65e4e96d3,10000,True,4.0,1.031,0276c5e7cac95039994619d34238ce9ab32502199a931b4246d6e6baba979f2f3b|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02e2670a2c2661a9eea13b7cfdcdd7f552f591b9ee60e5678b7abe77b7f9516f96|0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266|029cf833ceef83b31b2e202d46c99c2dc9b5fa56259d8b84d128ee37e65e4e96d3,
6589,02f9c7deb297e32fc3d3d55f336176055cd667a2fada0bd5663e7413e1aba55b86,02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,10000,True,2.0,0.01,02f9c7deb297e32fc3d3d55f336176055cd667a2fada0bd5663e7413e1aba55b86|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,
6590,0205160cc03c56ff1d0d96e5591f178bfdddde3ce4d425097a63e04f7e31a88472,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,10000,True,3.0,0.02,0205160cc03c56ff1d0d96e5591f178bfdddde3ce4d425097a63e04f7e31a88472|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|03345d99a94e2fc8a69698f8bbec6bea5a4e8dbaf8b313085bb9710f6014765e45|0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,
6591,03f0140c67cc029404f2fd7b0ceb3605c1773f857eb1488634872bc21903ad5d3a,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,10000,True,3.0,1.409,03f0140c67cc029404f2fd7b0ceb3605c1773f857eb1488634872bc21903ad5d3a|021779d56f6992431e959991a664d678a2f41054073adb48c5a351d791c9cb0781|02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8|0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,
6592,02bd7e9e825710d95fb75a47cdf3929201542e94598b6906df89745b1f2ca4456d,0256812a1cb2539a5500f3c1c20db5ed7626e3878a552e3356c032c7bec2b3060e,10000,True,4.0,0.03,02bd7e9e825710d95fb75a47cdf3929201542e94598b6906df89745b1f2ca4456d|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|03ee180e8ee07f1f9c9987d98b5d5decf6bad7d058bdd8be3ad97c8e0dd2cdc7ba|03f09c85dae5712b682d28bf2bf558102f3e5a6d27ba2a1daf8da49984c8ca53b7|0256812a1cb2539a5500f3c1c20db5ed7626e3878a552e3356c032c7bec2b3060e,
6593,037cfc1534e3993abfd291ae3effac9fe881a40a3ac14bbd6a972456bdb9a3399c,0256bf212ca79b0d0355678fe9f75e56fca0a124550406481ff48319c26a0f730b,10000,True,3.0,5.51,037cfc1534e3993abfd291ae3effac9fe881a40a3ac14bbd6a972456bdb9a3399c|02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490|02ccf167c482cbcd41c9a3ff3fe05504368db8911319d7851186b097a509d912c0|0256bf212ca79b0d0355678fe9f75e56fca0a124550406481ff48319c26a0f730b,
6594,03ec0c1e45b709d708cd376a6f2daf19ac27be229647780d592e27d7fb7efb207a,02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,10000,True,2.0,0.01,03ec0c1e45b709d708cd376a6f2daf19ac27be229647780d592e27d7fb7efb207a|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,
6595,030043d0a2cfb69d80867094eb030f8abde7a5dc36e1a0faece73e614cf779bde8,036b343eb46c5db996d3d1e2c6cc9742cbfa7e3b4146d4b4b0aef694b6d12960c8,10000,True,7.0,2.27,030043d0a2cfb69d80867094eb030f8abde7a5dc36e1a0faece73e614cf779bde8|038b36a43c38f75cd15bb25394f1cd162f717df005585229182e62620db9d3f3ea|026d9b9c8e55b435f117496e6a885fba7bf76530a5aa6f8f61304f84f9a31dda09|02da8d5a759ee9e4438da617cfdb61c87f723fb76c4b6371b877d0347abe953a4f|02e389d861acd9d6f5700c99c6c33dd4460d6f1e2f6ba89d1f4f36be85fc60f8d7|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|03a76b80027d7c067e0da77da95880faaf89e9bf87b73a7d57bd4a3f2a124b764f|036b343eb46c5db996d3d1e2c6cc9742cbfa7e3b4146d4b4b0aef694b6d12960c8,
6596,03b7426d09cec1f310d1b83d4c3c660c747fb26b69687f4dc9987bec8455f320fc,02c12b5459cf107ee0440cae41902f1189db50fa003a077f3a6fbe6b5760218695,10000,True,2.0,1.01,03b7426d09cec1f310d1b83d4c3c660c747fb26b69687f4dc9987bec8455f320fc|0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266|02c12b5459cf107ee0440cae41902f1189db50fa003a077f3a6fbe6b5760218695,
6597,02f48297862861055dfd82931c5df6a95cd184746378029576a4ca8c3a9a3ad869,028303182c9885da93b3b25c9621d22cf34475e63c123942e402ab530c0556e675,10000,False,,,,no_liquidity_feasible_path
6598,024095230350208ec5f56dab0f88c73603429b77b07aab47508c64c0932234ed76,03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,10000,False,,,,no_liquidity_feasible_path
6599,020cbf9eb430b9657ea67e77ec20a06d0c278e7e0d34f1b28feb3f67fedc7a2549,02a45def9ae014fdd2603dd7033d157faa3a55a72b06a63ae22ef46d9fafdc6e8d,10000,True,2.0,0.01,020cbf9eb430b9657ea67e77ec20a06d0c278e7e0d34f1b28feb3f67fedc7a2549|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02a45def9ae014fdd2603dd7033d157faa3a55a72b06a63ae22ef46d9fafdc6e8d,
6600,024273c08f06194232b539fae7b7bbaeb690c516d9ed56bbbd3da20c5ad62ed2c5,02004c625d622245606a1ea2c1c69cfb4516b703b47945a3647713c05fe4aaeb1c,10000,True,2.0,0.01,024273c08f06194232b539fae7b7bbaeb690c516d9ed56bbbd3da20c5ad62ed2c5|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02004c625d622245606a1ea2c1c69cfb4516b703b47945a3647713c05fe4aaeb1c,
6601,03e3ae247eb613ca670d5b58dc6c5e224f79cb7de05940fbab70d9b40213deb31f,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,10000,False,,,,no_liquidity_feasible_path
6602,02f302189b8c0028aa919e5441a5d7e80c82ebdff421219e34408acea58274a823,03c4bb19c3a388d790968328b0f0d187a1a28597d3ad082200a47baadfdb6aee8d,10000,True,2.0,1.009,02f302189b8c0028aa919e5441a5d7e80c82ebdff421219e34408acea58274a823|0327049d8d63f0c40193cdf3afc61817c8647808a4e482de0716fcef74e6d92ebf|03c4bb19c3a388d790968328b0f0d187a1a28597d3ad082200a47baadfdb6aee8d,
6603,02a13a67131bb41c8d6b858d8c2f37b597e07a2341b9e393ac1cd3f7e9cefc4760,02c287d1be9c9fa13d4ded0b0432b7e2367b1b20d822ab76546c4bb67cac1bc6e1,10000,False,,,,no_liquidity_feasible_path
6604,02e356a8f310ffa8a7a3851ae735364696d0ed4cd0abdd599fa6bd2412f27ca06d,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,10000,True,2.0,0.484,02e356a8f310ffa8a7a3851ae735364696d0ed4cd0abdd599fa6bd2412f27ca06d|02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8|0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,
6605,02827a7ba367d10a29f0a178be878f737292889d1926b40301780d7e1402a90a72,0397b318c5e0d09b16e6229ec50744c8a7a8452b2d7c6d9855c826ff14b8fa8b27,10000,False,,,,no_liquidity_feasible_path
6606,03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,10000,True,2.0,0.01,03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251|03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d|032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,
6607,03ffdd7fd4656a55a63a4b6e154325859681718ba2fac40e51cb61752506bb8c7b,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,10000,True,2.0,1.01,03ffdd7fd4656a55a63a4b6e154325859681718ba2fac40e51cb61752506bb8c7b|029a8741675c4c9078b577ddc4348d602d2fb45a12e6087b617925997a84f4c02e|0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,
6608,022a94ee8d3b1dd52066b33a46a8f1f7ed0d4a9dcf5b0f310ce52e94a392a79299,03fab7f8655169ea77d9691d4bd359e97782cb6177a6f76383994ed9c262af97a5,10000,True,3.0,0.52,022a94ee8d3b1dd52066b33a46a8f1f7ed0d4a9dcf5b0f310ce52e94a392a79299|03012a23c769decc4fb40a92d5300692b576cb8dc887072580638b97911742554c|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|03fab7f8655169ea77d9691d4bd359e97782cb6177a6f76383994ed9c262af97a5,
6609,0368d7d6ca55787e224b4849a87a8c4fcd0d0005e651341e8de566c530f6301dee,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,10000,True,3.0,0.02,0368d7d6ca55787e224b4849a87a8c4fcd0d0005e651341e8de566c530f6301dee|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|03a76b80027d7c067e0da77da95880faaf89e9bf87b73a7d57bd4a3f2a124b764f|0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,
6610,02aa4175e0cd85c4dc5404fd86bd0e4104150077416dce6b58a40ab22f48e12f52,029aee02904d4e419770b93c1b07aae2814a79032e23cafb4024cbea6fb71be106,10000,False,,,,no_liquidity_feasible_path
6611,0216006237022044d9bdb73ca51af267c5f67cf76095b4c6275f1162eb422fed68,03a5886df676f3b3216a4520156157b8d653e262b520281d8d325c24fd8b456b9c,10000,True,2.0,0.01,0216006237022044d9bdb73ca51af267c5f67cf76095b4c6275f1162eb422fed68|03295d2e292565743a40bd44da227a820f8730877bc3dfadebade8785bcf355258|03a5886df676f3b3216a4520156157b8d653e262b520281d8d325c24fd8b456b9c,
6612,03d69959487e17bf6a7b20bf0a8e69b13ae51339e124b3ebf1611558fb6c475db3,03a7a27ebb3f50b75db5cf633d42e02976f1e0bd15960781e8986d6f52b93fce19,10000,False,,,,no_liquidity_feasible_path
