pair_rank,node_a,node_b,pair_edge_betweenness,directions_present,aggregated_capacity
16051,0211946c513aa1cec6e28613e0cb9c4898c643c36f61c6249b08081fe3f0016c0f,02b2012cb48304468627c689917397805b571f4e72d46dcc60d243a6382f6d787b,9.617675939259973e-06,1,50000
16052,02740c62f38896511eb98479036b06907fcac283f62d08b756a1e25fb55e3f6772,036403186a467144ea6aaf4d6e42f7544e91a78e0f8ebd8e38bd2054b953d82e3f,9.617498268969692e-06,2,308826
16053,022a71dfcf9a575515069d54d2886990dfb07114460f498326a8f049622c1b5981,0238107198ba9e0e5fd5a0c67eac88e3633072885397c5925205891f8985e52078,9.616651682366964e-06,2,265554
16054,02b01d6f7ef7427f0255e2da75914fc89eaaac7e8717a09289e6b5bf7da9c00169,03a5a26dbc35fb5fdd97475d83955d6b6534974a62160062833444525743766d69,9.607047346181681e-06,2,50000
16055,0219c2f8818bd2124dcc41827b726fd486c13cdfb6edf4e1458194663fb07891c7,03a2b9adc3086b0ba7844bcda0159f11967e5558e430f168ee7ee797cb9830d742,9.606380044620141e-06,2,498765
16056,022457e61da38e1a7cac56a054eb0ef225d84dfc6b932dfa119ad7fe6fbecdb71d,039bcf7778ad7b14cf5974cd2705b06a58a8bbf564ca1df4791100f81104716624,9.605218739404435e-06,2,444445
16057,028a8e53d70bc0eb7b5660943582f10b7fd6c727a78ad819ba8d45d6a638432c49,03398603de59d47f16bed1232bcc3da6715745e6609e84b33548755322af391f23,9.604465981751352e-06,1,1000000
16058,022a94ee8d3b1dd52066b33a46a8f1f7ed0d4a9dcf5b0f310ce52e94a392a79299,03957c801187ade4aaeee6ca1e3f23eeb7413a84558ff1f3543cb41f5f86da609a,9.604366869680588e-06,2,16777215
16059,02c39f43c8fbdcac05b62e92b9f144b9719de14f39e6714a6a67f67aa4872c67a7,03b38f5fb693ae96fda9533c7ba45840c0afc4390544223a18dd676d858bfd5b15,9.602783364012957e-06,2,2000000
16060,0246eaf6812013fb860306943f79a0e4fdc5971d5efaeb3cd58049545803bfb491,02a8afa0aee7cae176f20a0a0843f68a0973bddb226c7e5cbbcf8298433684124a,9.602271813110655e-06,2,3000000
16061,022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,0385f7cabe5185ad406ac649e59083b71fc65885a15e2c65701afe798d98840242,9.600424577323167e-06,2,9000000
16062,02a45def9ae014fdd2603dd7033d157faa3a55a72b06a63ae22ef46d9fafdc6e8d,03487fa0212243e20cb6504d5b93a144d0bc4d83d3d8a083691037a8892f9e5522,9.600422024646867e-06,1,200000
16063,0234c548106512a0b93b2555d2638bc2fed3e6b091f75298383356258996230d92,03277a99c297a53859b42a9bb8cb2c5c17b9eaa44509bae150e2ea35ca5aa29bd9,9.599008388074006e-06,2,348555
16064,027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,02e7c42ae2952d7a71398e23535b53ffc60deb269acbc7c10307e6b797b91b1e79,9.597221248237368e-06,2,190000
16065,020c0e518e9d27eb3024d465b5ab765da605f8bc488822c401bbd182e379c6c4fe,03a5927b64b1ea8657d5b770d61a3e2d0554fdb5d568773e0d6a92907913ca21f6,9.595829705950411e-06,2,270000
16066,021802799027508e8a8bf9a0ab96ea78a6a995926a0b1310561a74375a06e14de9,03525a26e79adf5793bb9e2747ea7d0d925bf8157362148f3b5da6e1c855be07bf,9.592782602423688e-06,1,100000
16067,0282734a2ca9bdca61859c71efdc43234ea664ecba9a785f780c6eec8c80243b45,03d2ccf36081de198bcc8ff6aeb37d175bf3a242974512b576d34d075ab014a539,9.590394667357829e-06,1,100000
16068,02262bbc21c171bc91a1d6bbf89571c95873849b9a60d3ea9671b777d852d39ecd,03672c0f6e9567a5b3ecd01c851d0971cf0d049c49ed4a5ba22e683f24169e32f5,9.58208633904034e-06,2,200000
16069,0212864d59d5a902634c4a3186615446e9d56c17b14600f3b74fbabe3509aa707f,026c7d28784791a4b31a64eb34d9ab01552055b795919165e6ae886de637632efb,9.581332513058986e-06,2,2000000
16070,02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,02c9cb215be13811725c1398ed6f0995eaad5844fc3cd9695e630c81a744c8740d,9.577050574119348e-06,2,9000000
16071,03205b045b0126c0d3fb826a38b9befc4babf51689544908c704d8e51fdec75ffb,03ee180e8ee07f1f9c9987d98b5d5decf6bad7d058bdd8be3ad97c8e0dd2cdc7ba,9.574657489946405e-06,2,3000000
16072,028a8e53d70bc0eb7b5660943582f10b7fd6c727a78ad819ba8d45d6a638432c49,0377c9f9105f3decdd06962f164001982de9f26a28b1f21a1a9ebcc160d13e6574,9.571562534712522e-06,2,9000000
16073,029b71b8186914267ea59cb081c43ad1aeb874b5a185a4e5b2d56303f89dd8aa0d,030995c0c0217d763c2274aa6ed69a0bb85fa2f7d118f93631550f3b6219a577f5,9.570149461241321e-06,2,9000000
16074,020327bbd6b7ebf577a041e24cbdc0b3ddb6ec4a2ec89e271260fc9d6fbaccc80a,03fc243a6301e51c213de54cdee092967f5fca95f9f1f025c97bf9ba1ba68356f5,9.569783024212382e-06,2,1190147
16075,023e8b9d0c52dc22d07f70a69624e2457df5760ca0b4d87a5df460b08863f46448,0276c5e7cac95039994619d34238ce9ab32502199a931b4246d6e6baba979f2f3b,9.565503917293934e-06,2,1500000
16076,0317d6b11e81729192aab651174991a32e566786a7abb45b88898ed27e218a15e6,0370cf2693c16b5dc1632ae69e4751a0a88fa8f5705d53cb4c9cf805e5ef57aa45,9.562903165325203e-06,2,1500000
16077,0335f1fcbb62b9490d0b4007fa158669e42f08599149b2cc54ed1d36888737e6d7,03555a11db2e0c3a97571ba144076adac8513d68a2cdf19580e2dcc54b25b78a3a,9.561847800498029e-06,2,1800000
16078,0218c47722e9613edf519bfa353d50b3d2bdb37d90f656d98f77bd944bf444c46c,03295d2e292565743a40bd44da227a820f8730877bc3dfadebade8785bcf355258,9.56008372994101e-06,2,2000000
16079,02362eb8e582a890c7febe9293e3f085094ecdb66d29f9a9ee0447f12214f299e0,0246eaf6812013fb860306943f79a0e4fdc5971d5efaeb3cd58049545803bfb491,9.558533659888236e-06,2,1000000
16080,02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420,03f259a1908e98d3b618c79581e0ee04295a55e2d61e609db40f4e6f38c526a46a,9.557788672354554e-06,2,800000
16081,0290cc884704073b2b633f69f852e8ca2a37660bb359a1e861f2b48760c298ac53,03f02d965aea25de84613ad2be36573d2bd8c6d6dd47d9a516d233098c281d3ae7,9.557451620511672e-06,1,10000000
16082,02059220fa2153fb6d7768d7d67c6b86f441f83b7046aea492f2018f7b800edfa9,02f08380da84f77ed03fb9310f99c69c50f951cc82a7f2b8a36dbba27b915568fa,9.546883713900303e-06,2,400000
16083,03a5886df676f3b3216a4520156157b8d653e262b520281d8d325c24fd8b456b9c,03f259a1908e98d3b618c79581e0ee04295a55e2d61e609db40f4e6f38c526a46a,9.542584044097964e-06,2,500000
16084,03a9da7a235b0fe33c4a978bc2f49d780168a60702d961640dba1082908f31e1ab,03ee180e8ee07f1f9c9987d98b5d5decf6bad7d058bdd8be3ad97c8e0dd2cdc7ba,9.540701412530442e-06,2,7000000
16085,0219c2f8818bd2124dcc41827b726fd486c13cdfb6edf4e1458194663fb07891c7,02868e12f320073cad0c2959c42559fbcfd1aa326fcb943492ed7f02c9820aa399,9.540340716337614e-06,2,500000
16086,0217f595c689d9628574d1d5ffaecaecf85e3b4b21d98872eeada228a13b644700,024273c08f06194232b539fae7b7bbaeb690c516d9ed56bbbd3da20c5ad62ed2c5,9.539266619042863e-06,2,25958
16087,0205fcfa041fdab19d46f5a1dd071ff67c096e86c2db4c5539d623016aaccc315c,03301e633b25d769377bf75ce6b6ed2ec570270bc06c8c02bf33c5bd2aa47da098,9.538183349501696e-06,2,100000
16088,02e9046555a9665145b0dbd7f135744598418df7d61d3660659641886ef1274844,039f01ad62e5208940faff11d0bbc997582eafad7642aaf53de6a5f6551ab73400,9.536785816794544e-06,2,31100000
16089,0320e5b9f19a1c4dc22ebb751d757eaa5843262cd55a0f1b0d13cb5d445c5c78ae,03984d92cdc95dfc197c190f8d99af095089ce70e00757920a15625919e2f0dab5,9.534427087232191e-06,2,200000
16090,030e387dbd1eb8d31f721cf0a055f6b986ddeb0e8091bae4e0baad713e91d10209,03fce165537aea120bffe8505876b44d5119354f825b3eac329b761fc5636bf334,9.53135601268374e-06,1,9000000
16091,02c04f0c872ba0176f912e46ace98d5ec9b9ef7e241cdf9d245c687fe5f1209935,03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,9.522742080113812e-06,2,9000000
16092,031678745383bd273b4c3dbefc8ffbf4847d85c2f62d3407c0c980430b3257c403,03d5f864a400e9ffcaaba18ce9c51ba266ef96a5d764e732197575b3bc7ae85a1a,9.521888194620626e-06,2,1000000
16093,025d3f013953c2f32f9cf27b1c66b6c25b915295983508ca1cde117d30f51d40cd,0327049d8d63f0c40193cdf3afc61817c8647808a4e482de0716fcef74e6d92ebf,9.51983933708685e-06,1,175058
16094,0279213a94ab9a2077377a4851c740da4b32fd8786d9d070b0454fc15a71e14afe,036ac04a69f2ab587fd83c4f2aca255a81f138276fbca344ac3ecfae28d733be56,9.516513036494477e-06,2,2000000
16095,02dc523b9db431de52d7adb79cf81dd3d780002f4ce952706053edc9da30d9b9f7,03f3c108ccd536b8526841f0a5c58212bb9e6584a1eb493080e7c1cc34f82dad71,9.511758549903555e-06,2,200000
16096,022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,02cc40fe49b394bec5a127da528f45279a1c3edbe40fa12b85e9c465ae3373b46a,9.511623457848859e-06,2,9000000
16097,027af98624687e3f6a51683344852d9eb122a51f49477434fe7392d1cadcf50539,03783fe0ad682e695e1d132df84222066d483599b5b49b879a7c6aeb66f57adb56,9.508717263093908e-06,2,1000000
16098,030ea1b3efaf88e7b7d22679b0de8cdd5d2c6eb78babc4fee4d7d27cb06e8aa175,03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,9.508526931068943e-06,2,9000000
16099,02f0c9ba2df10171326a77518f8f5f5708677efa0656f377e8256d71f8f8df433a,03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,9.507601640262315e-06,2,9000000
16100,022007421ad9e0ccf118cc26d904f5972c568019cadc87f450025dd41aac9167a7,028a8e53d70bc0eb7b5660943582f10b7fd6c727a78ad819ba8d45d6a638432c49,9.50633079290216e-06,2,9000000
16101,022a94ee8d3b1dd52066b33a46a8f1f7ed0d4a9dcf5b0f310ce52e94a392a79299,03f47ba61341a704b0910b6d1fc8a938bb97152e8df94dfc142816d2721b5d5c73,9.504662786730158e-06,2,20000
16102,020164d1a57b1af439a3a682c14369d6381b9e41bea956e42b8e9ea2b375cb85d0,02a45def9ae014fdd2603dd7033d157faa3a55a72b06a63ae22ef46d9fafdc6e8d,9.503791749467006e-06,2,836947
16103,025b59ab9bc5541542f99688bb42df49404dab8fb32454387c7b1be86560ffda3f,0332052748755d74b3395b91eaea78b53bd64b55eb031ccb6a7ae23ac445bb6af7,9.499826018521066e-06,2,703150
16104,02b289f93133eea9b2268ea62f2f0acdc8465aa0fdaa59f4120a961440dfec6d2f,0391489a933ab83094d1af43b3df3e8c8d467474649361912f05211d0e68a28fc9,9.499815696883397e-06,1,200000
16105,02247d9db0dfafea745ef8c9e161eb322f73ac3f8858d8730b6fd97254747ce76b,030ed11c9c217e611d25f3475498fa31a686314a8fb165c92f5c0ccb7945f4aac0,9.490489402972431e-06,2,9000000
16106,0256812a1cb2539a5500f3c1c20db5ed7626e3878a552e3356c032c7bec2b3060e,02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420,9.487490796729998e-06,2,261800
16107,0215f33968047401f191b2c3203ece6d5781ca7f2c018e7795d5e5ddc05c8b4ebd,02e68bac96db8f9db701cd314710a451dd29735e414099accce8ad5884b7979ed9,9.481101324085857e-06,2,500000
16108,0200dfda3cb0250b2d801d200155ec056958cf598a30ffd36c207340cb9f6645a3,032658fa3a01177b381618af9a5b92f95d90b801752ef1a43f88b81b192f891bdb,9.48038685585966e-06,1,100000
16109,022007421ad9e0ccf118cc26d904f5972c568019cadc87f450025dd41aac9167a7,03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,9.475707359276135e-06,2,9000000
16110,03634bda49c9c42afd876d8288802942c49e58fbec3844ff54b46143bfcb6cdfaf,03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,9.473564958092245e-06,2,9000000
16111,025cb2d324ae423d32984c7fc74edd7185b9fc9bd473d389f12483e3738d526600,028b2c9ed9427b31db21ed75eac119b040cf3e9bdbfaa378cde8561cf1274b4228,9.467018525932252e-06,1,250000
16112,03a5886df676f3b3216a4520156157b8d653e262b520281d8d325c24fd8b456b9c,03ee180e8ee07f1f9c9987d98b5d5decf6bad7d058bdd8be3ad97c8e0dd2cdc7ba,9.466074271592322e-06,2,2000000
16113,032de549c153a4e125f37c3faf1bf2c02c70b40df23c7a51635078acb12d999557,039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,9.463729144883344e-06,2,9000000
16114,02ab9dabbf646626d32863e9dc81560e48681d2a49e0da3fbb4b4df11a58cc0fd3,039f01ad62e5208940faff11d0bbc997582eafad7642aaf53de6a5f6551ab73400,9.460666182791852e-06,2,10000000
16115,021d9deaf090a021c6e464e3becc5296161e8aaf5de3c7a1d517838cd74525834f,0276e09a267592e7451a939c932cf685f0754de382a3ca85d2fb3a864d4c365ad5,9.46054135573345e-06,2,1000000
16116,024b8019795ec753fcdb1eb21ecd319bfab6a8b05e017f357dc5f052a181fb8c91,0311cad0edf4ac67298805cf4407d94358ca60cd44f2e360856f3b1c088bcd4782,9.45830636309366e-06,2,16777215
16117,02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,02e5353624ec2180f6fd1b584dea493b91f982764db8e2cf520a0f1d18cf0f9d7e,9.45400848458076e-06,2,300000
16118,030e387dbd1eb8d31f721cf0a055f6b986ddeb0e8091bae4e0baad713e91d10209,039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,9.448646859660405e-06,1,9000000
16119,03c63e8146aba2eda617489e08ae0fbe08d54e686c0f296d697c33cd67de4acc08,03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,9.44792955567425e-06,2,9000000
16120,03c63e8146aba2eda617489e08ae0fbe08d54e686c0f296d697c33cd67de4acc08,03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,9.44618945674333e-06,2,9000000
16121,0213028043ba544713750c363067b6b13fcd3a6eeb68d60ce84aec1827e5b284cf,022f3bfa1de8491bad95ea018b17d47efbfe713cd2da59ad5fc380198612b8954a,9.443719555127482e-06,2,500000
16122,02929175ac215cb282cd965d21b8bde87cf18828a4824f6a6e12b0098631b9f535,03ec0c1e45b709d708cd376a6f2daf19ac27be229647780d592e27d7fb7efb207a,9.441199876535451e-06,2,750000
16123,0219c2f8818bd2124dcc41827b726fd486c13cdfb6edf4e1458194663fb07891c7,036a33e92cda2679ac91ac0467acb1ba33396c0df1119521653e0f269c275dd6bf,9.436543419263792e-06,2,990000
16124,022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,02ec7ef744397834c3015fc6486ef9d5d51820fddd42d951165f74b3af23591f17,9.433483560566297e-06,1,9000000
16125,0251a08c8f96c02bac929be2fd91b6ae714b1b90fa29a11833d6f226ac9e5071ef,02cf3cc45d8fee5055c4ba5a58fe22ae973685fa2cb43e2c5b6454eaa1d08066a8,9.430434765366396e-06,2,142557
16126,03a5fd566492a69f3653ca464c23d8678ec19634c440baa9a1366c9b39c89512cd,03c4bb19c3a388d790968328b0f0d187a1a28597d3ad082200a47baadfdb6aee8d,9.42952131548302e-06,2,50000
16127,021802799027508e8a8bf9a0ab96ea78a6a995926a0b1310561a74375a06e14de9,02ae3c06f6db6a87ea874ef7ba86c87ab0041eabf6d8be0594582505b1fd5d7ee8,9.428993908889214e-06,2,50000
16128,020d41c5a32f06d7addc7378f2d4a6596358d8716a3eb5d5bbdd894a82a1fdd00c,039f01ad62e5208940faff11d0bbc997582eafad7642aaf53de6a5f6551ab73400,9.427169975360497e-06,1,100000
16129,02e5353624ec2180f6fd1b584dea493b91f982764db8e2cf520a0f1d18cf0f9d7e,03cac8425d15440dec66f7a86155f2f457301aa434a6abdb82af2252ef477e7eb0,9.424493986783289e-06,2,300000
16130,02536b5baecd44a5d3e2fc85c32b9c42eb6f8a5ff4e5fa515d0acab9112d58cf75,037172d2110c4148d6ed0c2790ec8be948458022425dced6794fede834be92af36,9.418199895019601e-06,2,800000
16131,02964c50e89786896df7e5d10d7bb6995b0bbdaf891ff24fbcc52b75aae544e514,0307a3fb98c026148e69f51f1851b41db6dc2abf58e77e588636a60ce85c82f091,9.413025614312449e-06,2,50000
16132,02f3067188240c75beb36477db63771f66c976f7e5bdd6f6ace5508396aba24815,03ffbf7ef99f52555d40b3eee011dc6042541fa5f49629cbfb64f8c1730726b101,9.411507770883022e-06,2,100000
16133,030f5bd59457dba436dfdebceebcc3206ac8dfcd40bb1a616942253c3fcc5be174,031ce29116eab7edd66148f5169f1fb658fad62bdc5091221ab895fe5d36db00b2,9.406755884573552e-06,2,9000000
16134,027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,028328d02efc71d11d9f3db10e3be0689a8d7742fb2e8c0dd2754ef2815601bdaa,9.405338311346845e-06,2,197312
16135,02e9046555a9665145b0dbd7f135744598418df7d61d3660659641886ef1274844,03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601,9.403040353751195e-06,2,16250000
16136,026ac9fcd64fb1aa1c491fc490634dc33da41d4a17b554e0adf1b32fee88ee9f28,02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,9.402044750556899e-06,2,500010
16137,02d87c093848fcc3d36d42d0dd0c44eb6dda033f399783a6a78d93408bf4227851,031d244a60d61936834f290656cdf0ed4b9979260c19b07804bde681819f8e14ca,9.401260577620669e-06,2,1661905
16138,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,03487fa0212243e20cb6504d5b93a144d0bc4d83d3d8a083691037a8892f9e5522,9.396832863333495e-06,1,200000
16139,028a8e53d70bc0eb7b5660943582f10b7fd6c727a78ad819ba8d45d6a638432c49,02efe789fcf1d791e9dfc9494b81a9aea7aa0c2a8744c66165d16dc47ce6b88b91,9.392846993986745e-06,2,9000000
16140,0311cad0edf4ac67298805cf4407d94358ca60cd44f2e360856f3b1c088bcd4782,03ffbf7ef99f52555d40b3eee011dc6042541fa5f49629cbfb64f8c1730726b101,9.390557144992356e-06,2,998421
16141,034143d1a45cb9bcb912eab97facf4a971098385c4701753d6bc40e52192d0c04f,03649c72a4816f0cd546f84aafbd657e92a30ab474de7ab795e8b5650a427611f7,9.389716631414032e-06,2,1000000
16142,03da65d037b5d838c8ef3909620f57612b4a74f2b90b4ea44bd19736d2d15c238a,03fce165537aea120bffe8505876b44d5119354f825b3eac329b761fc5636bf334,9.389697873858121e-06,1,9000000
16143,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,02466ebef568d1cb84430ca695e1488928a64672cd891d2581638966f14d6ef78c,9.388532938003075e-06,1,320000
16144,031678745383bd273b4c3dbefc8ffbf4847d85c2f62d3407c0c980430b3257c403,0327e003e3c742db9a77f436e672bd42bd4a302ec0f92f0486c4fe09143bcfb0b9,9.384869300225367e-06,1,99767
16145,02d558babbb875e3b4d2e43ef02ea6bf713722523ab52d77f6604ba9183013aae4,03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,9.382624912054411e-06,2,16777215
16146,02e5067afb7be9470214acc10d7b3ebc39e84cd7de57d86cc3598514fa6d821229,03649c72a4816f0cd546f84aafbd657e92a30ab474de7ab795e8b5650a427611f7,9.379184944058799e-06,2,700000
16147,026c7d28784791a4b31a64eb34d9ab01552055b795919165e6ae886de637632efb,0398212beaa280eabc2223dcacf248496c59195fea23a7684888cb948baa9f38e6,9.375042020237805e-06,2,100000
16148,02c69a0b4cb468660348d6d457d9212563ad08fb94d424395da6796fb74a13f276,032569bb9504f24ad4684fee59223d39f3adb1f846cdd8a0aeaae3f56e2525dda8,9.372092472382339e-06,2,1000000
16149,0219c2f8818bd2124dcc41827b726fd486c13cdfb6edf4e1458194663fb07891c7,03cfea6e01d8735d29863d0ecc0f637e5da25c3afb1894e6cb1c25cc9c52dbceef,9.368895047855341e-06,2,403881
16150,0276e09a267592e7451a939c932cf685f0754de382a3ca85d2fb3a864d4c365ad5,03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,9.368328466755118e-06,2,5310674
16151,028a2f0ca33134cfd5f655ed942ddcd9feb4a879831416bb23858d1d60154b0936,03beea9d33087a8419f87d8a9ce8cd8d9feecd910e0394f3d5302a3c9fd83059ff,9.36824881427765e-06,2,500000
16152,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,03fa4bd0e9ad7ed57a2027b41a1f8b7ce5e2298181def73f0b33fc0d1215eb245f,9.366775451975998e-06,1,1000000
16153,02c79489d45cb0875515000d44bde452d2f9a0b3f718928248a254d413ae5bbbd2,03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,9.36628776987615e-06,2,9000000
16154,0216006237022044d9bdb73ca51af267c5f67cf76095b4c6275f1162eb422fed68,02964c50e89786896df7e5d10d7bb6995b0bbdaf891ff24fbcc52b75aae544e514,9.363913253172406e-06,2,195899
16155,020c0e518e9d27eb3024d465b5ab765da605f8bc488822c401bbd182e379c6c4fe,03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,9.363455777856866e-06,2,9000000
16156,02065e25c272203440b66ea0ba66601d1248564554d0a68472b82511af54288120,026c49329e78135c5c2c479fe48b711dc97abd6a6f9d834b701cd44d99d6d2378e,9.360557690995903e-06,2,50000
16157,020c0e518e9d27eb3024d465b5ab765da605f8bc488822c401bbd182e379c6c4fe,03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,9.35956602677264e-06,2,9000000
16158,023216c5b9a54b6179645c76b279ae267f3c6b2379b9f305d57c75065006a8e5bd,02d8be648914ac46eec73489f333057fe559ef3799adf13b14842260be80a2f847,9.359230145566829e-06,2,2000000
16159,023e8b9d0c52dc22d07f70a69624e2457df5760ca0b4d87a5df460b08863f46448,03634bda49c9c42afd876d8288802942c49e58fbec3844ff54b46143bfcb6cdfaf,9.359166057608263e-06,2,150000
16160,022f3bfa1de8491bad95ea018b17d47efbfe713cd2da59ad5fc380198612b8954a,025469b50de125b4cd97457c0da67365519f0cd0f441c2ced0978fb6ae7802ae76,9.358445450622873e-06,2,500000
16161,022007421ad9e0ccf118cc26d904f5972c568019cadc87f450025dd41aac9167a7,03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,9.35793968045601e-06,2,9000000
16162,0251b2c9d22f3621f27188d8236db84d9fd84d42adac063b2633744638b81f34ac,0348eb55a7cd2332c3bcf5cf1bd81732d96d99caa56290de57eb02fac3c997d217,9.355398380726647e-06,2,100000
16163,02445ff6a24e69242d6f6f38e1b7e8ae9c01eb9b660f3daf3304cb4b7cfeb79a99,03f02d965aea25de84613ad2be36573d2bd8c6d6dd47d9a516d233098c281d3ae7,9.343530619155265e-06,2,251452
16164,023216c5b9a54b6179645c76b279ae267f3c6b2379b9f305d57c75065006a8e5bd,03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,9.340116419677721e-06,2,10000000
16165,02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,03d40a4ade94703907f83e0b74fc07633db6d0842fad6aae6c4acef3bfb09d5fa4,9.338455901602219e-06,2,9000000
16166,026bce917a5854f3c5140cc69c977d19a6d656554120b6dedf045b246941b858c5,02c5371591b640da03f9a645e2ddfa5620d8537388b03ddd524d36766c0f550db0,9.337219636041063e-06,2,1511259
16167,03780bc0d405f8e9695a4474a03ed3314d761cfa3baf3ea8351c025d66399f969d,038118e0490f8d3df07b6bdc5e7034dee90d769012764d31bfeb167269866824f0,9.333665188456248e-06,2,750000
16168,0327e003e3c742db9a77f436e672bd42bd4a302ec0f92f0486c4fe09143bcfb0b9,03649c72a4816f0cd546f84aafbd657e92a30ab474de7ab795e8b5650a427611f7,9.330526726311324e-06,1,15427249
16169,032a57d7e327f5be21d4fdc12b171b49a75a19b34af428699a7dcc06a9889ffccb,03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,9.327699234651446e-06,2,16777215
16170,023c1f3d0efc623da2829a41426b324245133f99840363435c2e98086de3494bb7,032b31feacb6d645c9a83a015d2b52d549205ef515ddea9f0a6b8a4a657eefec3a,9.32581481923729e-06,2,500000
16171,023e8b9d0c52dc22d07f70a69624e2457df5760ca0b4d87a5df460b08863f46448,030d609a79a8a0226b9ec3d76fad79ddcc7abcef9f65a64b46d8bbe2fc6be14705,9.319054003107675e-06,2,600000
16172,03b1be68b8f564fe53f5456cf4bec901ba968fb72ed7291279ab0c87e0d22f1f49,03c2c348fac3e4953a797ba632ae8379bd4ae0ccc8d2598b7207eb62019fcbd875,9.31760053781659e-06,2,130130
16173,022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,037a3b5518b90c9f2ce4034342f0a36a29ac71ab5f7beb00ef17995ad8ffae5ef9,9.314917670354058e-06,2,9000000
16174,03ee180e8ee07f1f9c9987d98b5d5decf6bad7d058bdd8be3ad97c8e0dd2cdc7ba,03f09c85dae5712b682d28bf2bf558102f3e5a6d27ba2a1daf8da49984c8ca53b7,9.31348169909816e-06,2,325000
16175,028030ac23016a493a4db588864d4a9590effd4f72ccdaf5f31b2f0d27ddd04d25,031a1d89bae752c071fcdac24ecc00059a4fbb583ed15003d09aa94c8fd6242af3,9.310109672169586e-06,2,20000
16176,02247d9db0dfafea745ef8c9e161eb322f73ac3f8858d8730b6fd97254747ce76b,02f302189b8c0028aa919e5441a5d7e80c82ebdff421219e34408acea58274a823,9.305017553292756e-06,2,9000000
16177,023e8b9d0c52dc22d07f70a69624e2457df5760ca0b4d87a5df460b08863f46448,0353308936d64e44970186cb43f215fbce1e2ab8631da17c545fadb0a79312229c,9.300878367633837e-06,2,600000
16178,02a9556ab0ce20a1e2292b684d620a3bfe4fccdd6e2a1799f753b57ffc783cd890,03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,9.300793037882527e-06,2,9000000
16179,03634bda49c9c42afd876d8288802942c49e58fbec3844ff54b46143bfcb6cdfaf,036c4f89a5e99775c6df2242032bc3a23a5a546392c3e3b6b8ae320dc59a54867e,9.296760661243032e-06,2,1000000
16180,02a45def9ae014fdd2603dd7033d157faa3a55a72b06a63ae22ef46d9fafdc6e8d,03d0087b718ce9259b36485995094a2065a378135925f9a71a5daf2500300fe662,9.292784994173456e-06,2,2400000
16181,039f01ad62e5208940faff11d0bbc997582eafad7642aaf53de6a5f6551ab73400,03d24a4d2c8841890779f3c788cd269d467ad8ff8fcfdc21c8ceead42c7dd7f04b,9.286980790180187e-06,2,200000
